,PropertyId,HostId,BranchId,Title,Description,NumGuests,NumBedrooms,NumBeds,NumBaths,Price
103,23691,283174,513896,Queen Bedroom close to downtown,"Nestled in the middle of a quiet residential neighbourhood, this fine home is surrounded by parks, trees and has a warm family that enjoys hosting guests from across the world. We are a 5 min. bus ride away from the closest Toronto Transit (TTC) Subway Station, 2 minutes away from the bus stop and about a 15 to 20 minute commute to downtown Toronto. The ceilings are a little lower, but we're at a bargain price! Now you just can’t beat that anywhere else, can you? :-) Amenities include: - Clean interiors always - Personal bedrooms with sheets and towels provided - Free wireless internet access - Unlimited tea and coffee  - Convenient access to subway and local buses  - Information and directions to nearby attractions  - Parking space may be available (upon request) - Easy access to grocery store (2 min. walk away!) - Extra mattresses (if required) Please feel free to ask any questions by AirBnB messenger! We would be happy to answer them and hope to have you come stay with us :) You are",3,1,1,1,484
104,26654,654952,788749,World Class downtown @CN Tower Theatre MTCC games!,"CN Tower, TIFF Bell Lightbox, Metro Convention Centre, Princess of Wales Theatre, Rogers/ Air Canada Centre, Bell Lightbox, all within 1 minute walk. You will end up here during your visit to Toronto! Why not stay with us on location? You'll be glad you did. Welcome to 5***** Living - Bohemian decor~ in the Heartbeat of Toronto's ENTERTAINMENT DISTRICT at this Urban Hotel Alternative. Welcome to warm downtown Living - Chic 1 + 1 Bedroom Condo Luxuriously furnished with Contemporary stylings.  Step inside and you are a million miles from it all, step out and you could be in the middle of a shakespeare re-enactment.  Get the most the city has to offer as shopping, dining, sports and theater are all within walking distance.  Situated in the heart of Toronto's Entertainment district, this unique Condominium shares an intersection with the exclusive SOHO Met and features 775 sqft of artistic déco. leaving no amenity spared. Feel like Home with Salvador Dali and friends on your wall.   Enjoy",5,1,2,2,917
105,27423,46541,788749,Executive Studio Unit- Ideal for One Person,"Brand new, fully furnished studio basement apartment in artistic Leslieville!  Accepting long term rentals only at this time. This is ideal for someone moving to the city for work or school looking for a fully furnished unit.    Bring your laptop and suitcase and you're set. Brand new, fully furnished studio basement apartment in artistic Leslieville!  Full kitchen with microwave, dishes, pots/pans and cooking utensils.  Includes HD TV, AC, and internet.  Private washroom and washer/dryer.  Single bed and convertible queen size futon/bed.  Access to shared backyard and huge two level deck with BBQ.  Well lit separate entrance.  Tons of green space.  Huge park located directly across the street with a swimming pool, skating rink, children's play area, baseball diamonds and soccer field.  Free street parking.   Close to transit. 15 minutes via streetcar downtown. Located a block from shops, restaurants, and pubs on Queen St. E.   15 min walk to grocery store and gym. 20 min walk to sandy",1,0,1,1,396
106,30931,725733,846823,Downtown Toronto - Waterview Condo,"Split level waterfront condo with a breathtaking view of Lake Ontario from the living room and downtown Toronto from the bedroom.  Artists' Home With Spectacular Views! If you want to stay in a creative environment, then this is the place for you. We are both artists and filmakers, so be prepared for a casual bohemian apartment filled with paintings, drawings, photography and a host of felt crafts. The kitchen is funky and functional, complete with dishwasher.  The unit is a one bedroom, split-level unit with two bathrooms, one queen size bed in the bedroom and full size futon for your guests. Other amenities include: wireless internet, TV, and DVD player, a roof top salt water pool, sauna, exercise room, recreation room, library, racquetball courts and free parking. Attached by a walkway to the Westin Harbour Castle Hotel, we are located across the bay from Centre Island Park on the south and the financial district on the north, which makes our condo the perfect home base for experien",2,1,2,2,834
107,40456,161447,846823,Downtown 2  Bdr.Apt with King Size Bed and Parking,"---------------------Renovated  and Newly Furnished as of March 2019--------------------- This is a 2 bedroom apartment and living room with open concept kitchen. The kitchen has patio door opening to Large Deck/Balcony. This apartment has 1 reserved parking spot suitable for small/medium size vehicle. Parking is extra for monthly stays. The apartment has two master bedroom. One master bedroom has King Size bed and another has Queen Size bed.  It is ideal for two couples travelling together. -----------------IMPORTANT------------------------------------------ INSTANT BOOKING FOR Guests who have received positive reviews from hosts. PARKING: Parking must be approved prior to booking ----------------------------------------------------------------------------------- ***********All year round we host travelers from Europe, USA, Australia, and from all over the world. Our property is clutter free and designed for Vacational Renters and Corporate Clients. We are aware of our responsibilitie",5,2,2,2,678
108,41887,565463,846823,Great location,"1 block Victoria Park Subway. 10 min to downtown. Small basement apt. but without the feel. 8 ft ceilings. Large window. Independent heat. Heated bathroom floor, private kitchen. Across the street from Victoria Park Subway station.  Minutes to beach.  10min subway ride to downtown.  Plenty of grocery stores and shopping. Private Bathroom with shower, kitchenette with fridge and stove, Laundry. Everything. Subway. Golf. Beach. Parks. Grocery. Movies. On-site laundry. And free on street parking, the city of Toronto does have a max 3hr parking rule that is only enforced in the even of a complaint. Always available. I live in the unit above. Available also by phone or text 24/7. This area in my opinion has the best access to amenities of anywhere in the city. 2 community centres, multiple parks, 9 hole public course, subway, shopping, etc. 1 block to subway. Easy drive from airport, 20min easy on Hwy 401, 10 min South on Victoria Park.",2,0,1,1,567
109,43964,160616,788749,Bright entire 2-bedrm basement suite private entry,"Bright and quiet self-contained 2 bdrm BASEMENT APT with private entry.  Kitchen with all essentials.   (central A/C, heating) Located in the Greater Toronto Area,  short walking from Toronto Transit bus stops few stops to Subway.  30-45 minutes drive to downtown Toronto, close to major highways High-quality Queen beds,  office desk, chair.  Live TV &  Netflix. Price shown is for a single guest, extra $30 for each guest after first.  (max 4 people, min 2 nights) Free parking on the street. Apartment only reserved for one booking at a time no matter the number of guests.  Flexible self-check in time from a private entrance,  keycode will be provided prior.  Toddlers bedding, and necessities available upon request.   Living room with two comfy sofas, and a 4-seating dining table to open kitchen  32"" Flat screen TV,  live TV programming, Netflix,  HDMI Cable also provided. Fully equipped kitchen with a full-size fridge, stove, range hood, microwave, toaster, coffeemaker, kettle, pots and ",4,2,2,2,414
110,44452,813998,513896,Yonge & Bloor Studio Skyline,"Fully furnished bachelor studio ( 400 sq.ft ) located right on Yonge & Bloor, hi floor level  facing south with a great view of downtown Toronto, an unobstructed view of Toronto's skyline. The apartment is renovated and fully furnished, full kitchen supplies. Linens and towels are included.  The building is connected to an underground complex (The Bay, Holt Renfrew, Manulife center) with easy indoor access to all food courts and shopping stores, shoppers drugmart, post office, major banks (CIBC, TD, RBC) and major fitness clubs (Good life and Xtreme fitness). Access from the same building indoor to the Yonge & Bloor subway station.  Steps from University of Toronto campus, Yorkville Area and few minutes walking to Ryerson University and the Eaton center. This apartment is located in the perfect location for tourists, or if you are visiting Toronto to work as it is centrally located. Wifi is provided and included. Public Transit ( subway station ) is located inside the building with ind",2,1,1,1,441
111,45399,142114,513896,Fountain View Studio - Eaton center,"Open Space studio style, Big windows, calm & relaxing view to a fountain and a nice park. Double glazed windows allow you to watch and enjoy the view with silence and warmth. fully equipped kitchen. Queen bed. Large furnished bachelor ( 420 sq.ft ) located at Yonge & College . College subway station is accessible indoor from within the building. The complex is connected to a shopping mall where  banks, post office, 24-hour groceries (Metro) and food courts, etc. These amenities make this location very convenient and very secure with 24-hour security.  The apartment is newly renovated including bathroom and kitchen and hardwood floors throughout, and fully furnished with style. For your comfort, cable TV and wireless hi-speed internet are included.  Linens and towels are provided. The apartment is a 5-minute walk to the Eaton Center (largest shopping complex in Toronto), a few minutes' walk to the financial district and to Ryerson University. Also very close to College west, very trendy",3,0,1,1,381
112,45893,109423,513896,Yonge & Bloor Lakeview Master BR  ,"In one of the 3 towers right on Yonge and Bloor, on the 34th floor facing South, a great view for downtown Toronto... One large furnished room with a private bathroom for rent. The room is located inside a spacious 2 bedroom + den apartment, around 1,200 square foot apartment. The apartment is fully furnished including kitchen, bathroom, living area, dining area and bedrooms. TV, DVD player and cable TV and sound system in the share living room. The apartment is located in the same building of Metro, Yonge & Bloor subway station, and has direct indoor access to a few shopping malls, the Bay, Holt Renfrew, CIBC, Manulife Center, direct access to many food courts, major banks and fitness gym ( extreme fitnes and good life ), shoppers drugmart, post offices, LCBO, Rabba... all access from within the building to make this location one of the most convenient addresses in downtown Toronto.  Steps to University of Toronto and Ryerson University, 5 mts walking to Yorkville, a very trendy and f",2,1,1,1,821
113,50110,265248,513896,Yorkville one bedroom Condo,"Fully Furnished 1-bedroom condo ( 600 sq.ft ) located right on Yonge & Bloor. The condo is renovated and furnished with a modern style, full kitchen supplies with ensuite laundry and brand-new appliances including microwave, dishwasher, washer and dryer, fridge and stove.  The building is 1 minute to TTC access Yonge and Bloor subway station and across the street from an underground complex to all shopping malls, food courts, banks and 24-hour grocery stores.  Steps from University of Toronto, Yorkville Area and also few minutes walking to Ryerson University campus and to the Eaton center, largest mall in DT Toronto.  This condo is located in a prime location and perfect for visitors as it’s well centered. This is an all-inclusive condo rental, Rent includes All utilities, wireless hi-speed internet. Condo comes with a nice terrace with a table for two. We will be available for guests whenever needed. We Would love to help out and give recommendations & suggestions on how to enjoy our ",3,1,1,1,587
114,51616,416828,513896,Large room in trendy King Street West.,"My place is near the trendy King St. West strip but still quiet. Walking distance to so many downtown spots. One bedroom in a 2 bedroom apartment on King Street West. Near the trendy King st. west strip, short walk to cool Queen St. west, 10 minute walk to Bell Lightbox (TIFF) and 25 minute walk to CN Tower. Shared living/dining room. I can help guests get oriented in Toronto. Near the hopping King st west strip of restaurants, bars, lounges and clubs. Near two street-car lines.",2,1,1,1,662
115,62545,336799,513896,Furnished Heritage Rooms Downtown 1,"Our lovingly restored Classic Victorian Guest-house offers you old world charm with new world comfort and surroundings. We are situated on a quiet street between vibrant Queen and King St W in downtown Toronto. Nestled among the Arts, Entertainment and Fashion Districts, we are surrounded by numerous independent galleries, eclectic shops and trendy cafes. We are walking distance or a short transit ride to all of Toronto's major attractions, shopping, theatres, museums and universities. 24-hour transit lines are steps away.  Available for rental are large furnished Suites with private washroom and spacious Rooms with shared washrooms.  FULLY FURNISHED PRIVATE ROOM 1 Room 1 is light and airy, tastefully furnished with a large queen bed, side tables, cozy comforters, soft pillows and cushions. South facing window overlooks a garden.  Uses gorgeous shared washrooms with shower and tub. Sleeps up to 2 persons. *All rooms have access to a kitchen, dining room and laundry facilities. FREE FOR",1,1,1,1,303
116,64641,116300,846823,Furnished Heritage Rooms Downtown,"Richmond House, our lovingly restored Classic Victorian Guest-house offers you old world charm with new world comfort and surroundings. We are situated on a quiet street between vibrant Queen and King St W in downtown Toronto. Nestled among the Arts, Entertainment and Fashion Districts, we are surrounded by numerous independent galleries, eclectic shops and trendy cafes. We are walking distance or a short transit ride to all of Toronto's major attractions, shopping, theatres, museums and universities. 24-hour transit lines are steps away.  Available for rental are large furnished Suites with private washroom and spacious Rooms with shared washrooms.  PLEASE NOTE THAT OUR CALENDARS ON THIS WEBSITE MAY NOT ALWAYS BE UPDATED. KINDLY ENQUIRE ABOUT OUR AVAILABILITY BEFORE BOOKING. FULLY FURNISHED PRIVATE ROOM 3 Subtly inviting this room has a lovely view of the CN tower from its east facing window. Furnished with a large double bed, comforters, cushions and pillows. Tastefully decorated to ",1,1,1,1,387
117,64645,190175,513896,Furnished Heritage Suite Downtown,"Richmond House, our lovingly restored Classic Victorian Guest-house offers you old world charm with new world comfort and surroundings. We are situated on a quiet street between vibrant Queen and King St W in downtown Toronto. Nestled among the Arts, Entertainment and Fashion Districts, we are surrounded by numerous independent galleries, eclectic shops and trendy cafes. We are walking distance or a short transit ride to all of Toronto's major attractions, shopping, theatres, museums and universities. 24-hour transit lines are steps away.  Available for rental are large furnished Suites with private washroom and spacious Rooms with shared washrooms.  PLEASE NOTE THAT OUR CALENDARS ON THIS WEBSITE MAY NOT ALWAYS BE UPDATED. KINDLY ENQUIRE ABOUT OUR AVAILABILITY BEFORE BOOKING. FULLY FURNISHED PRIVATE SUITE Suite 4 is a fully furnished suite with fire place and large north facing windows, comes with an ensuite 3pc washroom with shower. Tastefully decorated with a large queen leather bed,",1,1,1,1,641
118,65238,437347,513896,Zen South Facing Bedroom in Quiet Art-Filled Home,"3rd floor bedroom retreat in clean, healthy (we do not use chemically-scented cleaning products nor synthetic air fresheners), peaceful and soulful 3-storey home in a vibrant, convenient and safe area of Toronto. Shared bathroom is cleaned daily. Who lives in the house? A professional couple, an adorable and sociable 5yo and a chill indoor/outdoor cat. If you are a professional, a newcomer to Canada, or a mature student, or if you are just visiting Toronto and looking for a great place to stay that is close to downtown, the subway and better priced than a hotel or a B&B, our place is exactly what you are looking for. Our place is lovely, warm and very calm.  People often comment on how much they like it and how much it feels like a retreat.  It is genuine and decorated with things from all over the world and has really good vibes.   I am happy to provide guidance on visiting Toronto or on settling down in our wonderful city.  I have been hosting for a while so I have tested recommendat",1,1,1,1,479
119,69464,531217,513896,Yonge & Bloor one bedroom Condo,"Large 1 bedroom condo, perfect layout with a walk-in balcony. The space is amazing for two people or solo adventure. Has everything you need to make your stay very comfortable including - Fridge, oven, Microwave,washer & dryer,dishwasher, Iron & board -Air-conditioning & heating 24 hours as needed.  -nice lighting system with dimmers all over the place. -newly renovated - Comfy Sofa with extra linens suitable for a night or two for an extra guest. Fully Furnished 1-bedroom condo ( 700 sq.ft ) located on Yonge & Bloor on the 14th floor. The condo apartment is newly renovated and furnished with a style, full kitchen supplies with en-suite laundry and brand new appliances including microwave, dishwasher, washer and dryer, fridge and stove. The building is less than 1 minute Yonge and Bloor subway station and across the street from an underground complex to all shopping malls with designers boutiques, food courts, banks and 24-hour grocery store. Steps from University of Toronto, Yorkville",3,1,1,1,418
120,75051,168894,788749,"GreatSpace,Backyard, 5min to Subway","Private, spacious 1bdrm with backyard in a great neighbourhood. Hardwood floors throughout, fully-stocked kitchen, high-speed internet, impeccably clean. Steps to subway, cafes, amazing selection of restaurants. Quiet and restful space. Beautiful and private one-bedroom apartment located on a leafy, quiet street 5 minutes from the Bloor subway line (Dufferin Station).  You’ll be staying in a safe and friendly neighbourhood  with a huge variety of international restaurants, amazing parks, independent grocers and bakeries. There is also a shopping mall with Walmart, groceries and other shops just a 5 minute walk away. Walk to Dufferin subway (5 min) and the award-winning Dufferin Grove Park (30 seconds) -- the park has skating rinks, a fabulous playground, a weekly organic market, a wood-burning pizza oven and a community dinner every Friday night.   The house is also within walking distance of the restaurants, galleries and cafes of several of Toronto’s most interesting neighbourhoods (",2,1,1,1,321
121,82694,279944,513896,Luxury Hotel Downtown Living !!,"THOMPSON HOTEL THE HOME OF T.I.F.F Located in the heart of downtown Toronto.   This studio shares amenities with the world renowned THOMPSON HOTEL!!!! With a 24 hour concierge and 24 hour room service available. WHERE ALL OF T.I.F.F HAPPENS!!! This apartment shares amenities with the world renowned THOMPSON HOTEL Which is also home and at the canter of some of the best TIFF events !!!! With a 24 hour concierge and 24 hour room service  available.  Fully furnished bachelor apartment comfortable queen size bed, Full modern kitchen, washer and dryer and shower bathroom.  Benefit from the amenities this apartment has to offer. Feel free to use the bright and beautiful gym, conveniently located on the same floor. This building is also home to Colette Grand Café where you can have your morning espresso, a fabulous lunch or next level dinner.   Perhaps, for a relaxing night enjoy dinner and drinks on the 16th floor rooftop restaurant/patio overlooking the breath taking views this city has to ",2,1,1,1,822
122,84076,805631,846823,A short walk to TIFF,"Right in the core of Toronto at King & Bathurst Easy to explore the city by foot or transit.  Close to : Liberty Village, Kensington Market, Little Italy, Chinatown, downtown, Lake Ontario, Rogers Centre shops, convenience stores, drug store, dry cleaning, restaurants, pubs, photocopying all in a block radius.  Amazing amenities (pool, gym, hot tub, theatre, store, laundry, courtyard) Best for 1 person but can host up to 3 Parking - there is a lot on the side street (paid but affordable) New upgrades! Floors (2 years old) Blinds (1 Year old) Mattress brand new! Amazing location right in the heart of Toronto at King & Bathurst making it easy to explore the city by foot or transit.  Transit is right at the corner. Going in all directions. Many cases faster to walk if you are staying downtown. The lake, Queen Street, Kensington Market, entertainment district and Trinity Bellwoods Park are a quick walk or bike ride away. The condo has a great view as it is on the 17th floor, a fireplace an",2,1,1,1,516
123,84151,273237,846823,North City View Yonge/Bloor,"Fully furnished one bedroom condo ( 700 sq.ft ) located on top of the Mariott Hotel tower right on Yonge & Bloor facing north with a great view of uptown Toronto. The apartment is newly renovated and fully furnished with style, full kitchen supplies. Linens and towels are included.  The building is connected to an underground complex (The Bay, Holt Renfrew, Manulife center) with easy indoor access to all food courts and shopping stores, shoppers drugmart, post office, major banks ( CIBC, TD, RBC ) and major fitness clubs ( Good life and Xtreme fitness ). Access from the same building indoor to the Yonge & Bloor subway station.  Steps from University of Toronto campus, Yorkville Area and few minutes walking to Ryerson University and the Eaton center.",3,1,1,1,452
124,89575,765886,846823,Private bedroom close to downtown,"Nestled in the middle of a quiet residential neighbourhood, this fine home is surrounded by parks, trees and has a warm family that enjoys hosting guests from across the world. We are 5 minutes away from the closest Toronto Transit (TTC) Subway Station, 2 minutes away from the bus stop and about a 15 to 20 minute commute to downtown Toronto. The ceilings are low, but we're at a bargain price! Now you just can’t beat that anywhere else, can you? :-) Amenities include: - Clean Interior - Personal bedrooms with sheets and towels provided - Parking space may be available (upon request) - Free wireless internet access - Easy access to grocery store (2 min. walk away!) - Unlimited tea and coffee during the day - Convenient access to subway and local buses  - Information about nearby attractions and directions to places around the city  - Transportation to and from airport ($30.00 per trip if available) - Laundry facilities (at $4 per load)  - Extra mattresses (if required) Please feel free t",1,1,1,1,853
125,96336,493127,788749,John & Bren's Queen West 3 bedroom townhouse,"Our lovely 3 bedroom modern townhouse with private driveway and backyard patio is in the heart of funky West Queen West neighborhood one block from beautiful Trinity Bellwoods Park.  Walk to local cafés, restaurants, parks, boutique shops and the entertainment district. The house is located on a quiet street with everything you need in close proximity including King or Queen streetcars if you wish to explore further. This is a well appointed modern townhouse in the heart of funky West Queen West one block from lively Trinity Bellwoods Park which is very close to downtown Toronto.  You will enjoy the newly renovated kitchen, three bedrooms, 2 bathrooms and a private driveway which is a treasure in this neighbourhood. There is a Queen size bed in the Master bedroom; a double bed in the office/den; and a twin size bed in the 3rd bedroom that has an additional trundle twin bed. We have a fabulous private garden room with a BBQ for quiet time following a day of sight seeing or work. Guests ",5,3,3,3,501
126,104096,104978,788749,Hip and modern family-friendly home,"About Our Home: We have a luxurious & stylish family-friendly house in downtown Toronto's hip Leslieville neighbourhood. Our home comfortably sleeps 4 (although we can accommodate up to 6). We have a modern kitchen, including dishwasher and gas range.  The living room has a comfy couch and TV with satellite HDTV cable, AppleTV with Netflix, and surround sound stereo system.  The living room features a cozy gas fireplace, with remote control. The basement TV has a PlayStation 3 game system (including Netflix and Blu Ray player).   On the second floor there are 3 rooms and a bathroom. The master bedroom has a king size bed. The second bedroom is our daughter's, and has a double bed.  The basement has been renovated, and is a rec-room / kids' play space. There's a couch, and a queen size air mattress / air bed in the basement. There is a laundry room in the basement with a washer and a dryer. We have 2 full bathrooms (4-piece): one is on the second floor, and one is in the basement.  Both",6,2,2,2,844
127,104722,927752,513896,Annex apartment - with great deck!,"Our cute and comfortable one bedroom apartment is a true Annex gem.  We are centrally located on a quiet tree lined street just steps away from vibrant Bloor Street. Enjoy our beautiful treetop patio, easy access to subways, and lots of restaurants and shops! Great place located in the wonderful Annex. It's a hip neighbourhood with a lot of great restaurants.  Conveniently located a 5 minute walk from both Spadina and St. George subway stations. Apartment is on the 3rd floor (walk up) of an old turn of the century house with lots of character.  The apartment includes the following: -Fresh linens & towels -One comfy queen size bed -alarm clock -32"" flat screen TV in living room w/ blu-ray player, and Apple TV -32"" flat screen TV in the bedroom w/ Apple TV -wireless internet -washer & dryer -full piece ensuite bathroom -large outdoor treetop deck off of the bedroom  -small kitchen with fridge, microwave, oven -large wall mounted A/C with remote in bedroom -one standing fan Guests have ac",2,1,1,1,912
128,112842,215607,846823,Gorgeous Condo near High Park!!,"Entire 1 bedroom condo, 1 min walk from High Park subway station, and Toronto's largest and most beautiful park: High Park!  Stylish, fully furnished, the perfect cozy getaway, only 12 minutes from Downtown and just a few steps from High Park!! Stylish, fully furnished 1 bedroom condo 1 min walk from High Park subway station, and Toronto's largest and most beautiful park: High Park! - 2 grocery stores up the street - Wifi - Laundry in house - Queen bed - Full kitchen with dishwasher - Mini gym in the building - Balcony (wonderful sunset view) - Big windows  - TV with dvd player, no cable - Barbecue in lovely garden of condo building! - No pets - No smoking (discreet smoking on balcony, all butts must go to the garbage please!!) - Parking available for a fee. All of this... could be your cozy nook.  Cheers! Miche - mini gym  - barbecue in lovely back garden of condo building! - Indoor parking for an added fee -  Just steps away from Toronto's most beautiful park: High Park!!... (pool, w",2,1,1,1,468
129,113175,502928,513896,Best luxury location in downtown Toronto!,"Luxury & Best location in Toronto! NOTE: SUITE ONLY AVAILABLE FOR LONG TERM STAY. THANK YOU My apartment is all around amazing! It is fully furnished and the location is fantastic because it's in the heart of downtown, in the financial district, right on the streetcar line, next to Harbourfront and 10 minutes to anywhere downtown! It's a 1 bedroom apartment with a separate living room and kitchen area that you can entertain or relax in. The bathroom is well-sized and the entire place is about 562 sq. feet of pure luxury! There's a queen size bed in the bedroom and an inflatable queen size mattress that can be pulled out from my closet if there are two extra guests that want to bunk in comfort in the living room. The apartment has a washer/dryer, dishwasher, stove, microwave, refrigerator, dishes, cooking pots, cutlery, towels, etc - fully stocked apartment.  The building is fairly new and has amazing amenities, including a gym, pool, bbq terrace, steam room, hot tub/jacuzzi, pool table",2,1,0,0,476
130,119441,18982,788749,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,"--------Newly Furnished and Renovated as of July 5th.2019, ------------------------------------- ---------------------------------------------------------------------------------------------------------- This is a very spacious apartment designed  with nice comfortable  furnishing for 2 people.. It is  suitable if you are couple or a single traveller who enjoy full size apartment with nice comfortable furnishing. -----------------IMPORTANT------------------------------------------ INSTANT BOOKING FOR Guests who have received positive reviews from hosts. ------------IMPORTANT--------- This is an online booking property via Airbnb so there will be no showing of the apartment prior to booking. Please do not send us any email in this regards.  ----------------------------------------------------------------------------------- This is Entire Apartment for your exclusive use(2 Bedroom  and Denwith Living Room, Open Concept Kitchen, and Balcony with Lake View.THIS SPACIOUS APARTMENT IS ONLY D",3,1,1,1,352
131,122492,927752,513896,Sunny & Stylish Aprtmnt w easy access to dwntwn,"You can sleep up to 3 people in this bright, newly renovated, 800 square foot  apartment, featuring 7 windows and high (9') ceilings in the main area.  It's just an 11 min drive to downtown, 10 mins drive to the beach, 5 mins walk to a park with playground and running trails.   Save your money by staying in this quiet, safe neighbourhood with easy access to downtown and all the sights. Separate side entrance leads you into a big, bright main living room featuring 2 sofas and a pull-out single bed.  The space further opens into a split-level (6' 7"") fully equipped kitchen including stove, refrigerator, and  dining table. Through the bedroom door you find a spacious single bedroom with a comfortable double bed, as well as the ensuite bathroom (with standing shower). This cool space also features a number of unique artifacts, including a dart board, a vintage record player, an art deco desk, an early 19th century label maker, and a collection of handcrafted artisan fish decoys. Plenty of ",3,1,1,1,659
132,127380,437450,788749,"pleasant apt, centrally located","Spacious, sunny, modern and clean apt. in mid town Toronto. My home is located  in a very safe and beautiful area close to all public transit and walking distance to stores, restaurants, parks. For those who enjoy  arts/culture or club scene, a short subway ride will take you to the centre of Toronto where you will find museums, trendy Queen St. and many unique neighborhoods such as Little Italy, Kensington Market and China town.   If you are a nature lover, a short walk will take you to one of the wonderful walking trails that run through the city but you feel like you are in the woods! Apt. includes washer and dryer and fresh linen and towels are supplied.  Visitors have use of kitchen for breakfast and or light meals but no heavy cooking after 8:00 p.m.  Also, it is expected that you will clean up after you have used the kitchen.  Parking is free over night but not between 4 and 6 during the week. I am an easy going person so you will find your stay relaxed and enjoyable.  You can e",2,2,1,1,590
133,131401,454041,513896,WATERFRONT LUXURY SUITE - DOWNTOWN,"NOTE: Thank you for your interest in the suite. Please review house rules below. Prices are as advertised and non-negotiable. Suite is available for long term stay only. Suitable for business travelers and individuals. All viewings, communication, booking, and payments are processed online through Airbnb. Some furniture depicted in pictures may have been rearranged or no longer available. WATERFRONT LUXURY SUITE- DOWNTOWN TORONTO Newly built, furnished luxury suite with high ceilings and modern amenities located centrally on waterfront. Suite has one bedroom and separate living area. And a stainless steel designer kitchen. Also, an over-sized balcony to enjoy breath taking view of lake and city.  The surrounding community gets an ""A"" in Walk-ability Score. Great for strolls to nearby scenic parks and music gardens by the water, waterfront festivals, or authentic restaurants!  Building amenities include: rooftop garden/terrace with amazing view of downtown, fitness centre, and round the",2,1,1,1,209
134,137099,422210,513896,Beautiful 3 Bedroom Home in Little Italy!,"Location! Enjoy this gorgeous family home in this hot Little Italy Toronto neighbourhood. Take this opportunity to come live, work or play in the amazingly diverse city of Toronto. Available in the fantastic neighborhood of Little Italy in downtown Toronto is a 3 bedroom & 2 bath home. Our home is on a great tree-lined street. Enjoy the gorgeous backyard lounge outside this little Italy family home in a central location with all of the amenities you need to explore the city  (Centre Island, Art Gallery of Ontario, Royal Ontario Museum). We're located just up the street from trendy College Street and the culinary delights on Ossington Ave., plus this house is very close to several neighborhood parks and central to the rest of the city and Greater Toronto Area. You'll be close to so much:  Retail /  Food / Entertainments  * Metro grocery store (open 24 hours)  * Shoppers Drug Mart (open until midnite)  * TD, Scotia, BMO and other bank branches * Green grocer at the corner of Beatrice  * ",6,3,3,3,335
135,138613,134069,788749,Warm Family Home Downtown Toronto,"Our home is fully renovated in the heart of one of Toronto's best Downtown neighbourhoods named ""Little Portugal"". Minutes to West Queen West (Design District), Bustling Ossington Street, and Little Italy. Great restaurants, bars, boutiques and shops literally steps from our front door. It's Toronto's hippest neighbourhood by far.  Our three bedroom home is a Victorian that's been renovated so it's open concept, contemporary, bright and airy. Rooms are big and comfortable. Modern kitchen for cooking great meals. Wood floors throughout, high ceilings and exposed brick.  Upstairs are three bedrooms, one with a Queen bed, one with a single bed, and one with two single beds that can easily be pushed together for a double. All are functional with warm, stylish decor. The bathroom has a shower and bathtub and is on the second floor. Public transit is steps away on Dundas Street. Wireless throughout. .  ",4,3,4,4,311
136,146601,907983,846823,Modern 1BR Downtown - Blue Jays Way,"This comfortable 1 BR does not have exposed brick but makes up for that with a red accent wall and location. TIFF is right around the corner!  Also, mere steps from public transit, fine dining, shops, attractions, parks, tall towers and stadiums.  If you like neighbourhoods named after Entertainment, you should enjoy this location.  Just 1/2 block south of King St. and 3 blocks south of Queen St. Both streets are great for public transit, shops, bars and dining.   Also, just steps, literally steps from:  CN Tower (you can now dangle from it) Ripley's Aquarium (swim w/ whales and jellyfish) Second City (lolz) TIFF Theatres (art, film) Rogers Centre (baseball, football) Air Canada Centre (concerts, hockey, basketball) St. Andrew Subway stop (King St.) Lake Ontario (tan, boat) LCBO (wine, spirits, liquor) The condo is a modern and fully furnished. 1 Queen size bed and a 7 ft couch comfy enough for a 3rd person to sleep on. 50 inch Plasma tv Cable and high speed Wifi Full size kitchen In-s",3,1,1,1,394
137,148945,353990,513896,Downtown Toronto Near Lake Ontario,"We are located 1 block from the Distillery District and 3 blocks from the St. Lawrence Market. We are within walking to most all attractions Downtown Toronto, including the CN Tower, Rogers Center, Queens Quay, Ripley's Aquarium, Toronto Eaton Center, etc. very well serviced by Public Transportation. We are but 15 minute walk to Union Station and UP Express to Pearson Airport. We rent a private room to visitors and students visiting Canada. Shared bath, kitchen, BBQ and laundry. Wireless Internet. We are a Gay couple (not looking for any funny business), one of us is fluent in Spanish, the other only English. We have three Chihuahua's who live in the house with us. We have pictures of the inside and outside of the house. Just minutes (walking) from the heart of the city and minutes (walking) from Lake Ontario.  No curfew as we are up to 1:00am most nights. The whole house including backyard, except the other bedroom of course. We are always happy to help you find the things you might b",1,1,1,1,364
